Frame	Time	Elec	VdW	Nonbond
563	112.6	-57.5504	-47.2413	-104.792
564	112.8	-54.8055	-46.8135	-101.619
565	113	-38.6831	-41.9991	-80.6822
566	113.2	-56.3615	-44.1042	-100.466
567	113.4	-12.2717	-45.537	-57.8087
568	113.6	-41.5639	-44.4609	-86.0248
569	113.8	-64.1451	-45.4445	-109.59
570	114	-52.2387	-47.5894	-99.8281
571	114.2	-55.5165	-41.6109	-97.1274
572	114.4	-58.1533	-46.7806	-104.934
573	114.6	-51.3444	-38.6843	-90.0287
574	114.8	-56.1457	-45.6015	-101.747
575	115	-43.7234	-43.1641	-86.8875
576	115.2	-21.9332	-41.813	-63.7462
577	115.4	-33.352	-42.5935	-75.9455
578	115.6	-60.125	-42.5413	-102.666
579	115.8	-28.9222	-38.921	-67.8432
580	116	-23.6983	-45.725	-69.4233
581	116.2	-52.7971	-49.3266	-102.124
582	116.4	-24.6188	-50.4495	-75.0683
583	116.6	-33.284	-52.3927	-85.6767
584	116.8	-42.8663	-52.1565	-95.0228
585	117	-65.8509	-44.7261	-110.577
586	117.2	-65.9475	-34.9576	-100.905
587	117.4	-33.8245	-35.5284	-69.3529
588	117.6	-31.8139	-39.8209	-71.6348
589	117.8	-22.3691	-36.6166	-58.9857
590	118	-14.529	-34.9863	-49.5153
591	118.2	-8.9565	-37.2071	-46.1636
592	118.4	-32.6767	-41.2277	-73.9044
593	118.6	-40.1678	-44.1676	-84.3354
594	118.8	-25.4701	-36.1392	-61.6093
595	119	-20.9395	-38.4547	-59.3942
596	119.2	-33.1324	-34.1075	-67.2399
597	119.4	-37.1516	-36.0235	-73.1751
598	119.6	-38.7546	-30.3294	-69.084
599	119.8	-40.4161	-29.0763	-69.4924
600	120	-20.6027	-21.1903	-41.793
