Frame	Time	Elec	VdW	Nonbond
217	43.4	-467.355	-207.213	-674.569
218	43.6	-387.086	-197.316	-584.402
219	43.8	-341.833	-223.631	-565.464
220	44	-347.643	-231.778	-579.422
221	44.2	-309.667	-218.256	-527.923
222	44.4	-321.722	-211.668	-533.39
223	44.6	-362.829	-214.896	-577.726
224	44.8	-370.468	-206.011	-576.479
225	45	-309.661	-206.5	-516.161
226	45.2	-354.811	-209.489	-564.3
227	45.4	-357.693	-225.667	-583.36
228	45.6	-342.568	-209.72	-552.288
229	45.8	-307.632	-205.932	-513.565
230	46	-389.825	-215.125	-604.95
231	46.2	-299.19	-212.185	-511.376
232	46.4	-275.065	-204.692	-479.757
233	46.6	-316.803	-212.773	-529.576
234	46.8	-332.649	-217.846	-550.495
235	47	-444.989	-229.693	-674.682
236	47.2	-383.282	-217.825	-601.107
237	47.4	-488	-221.368	-709.367
238	47.6	-482.437	-234.72	-717.157
239	47.8	-369.721	-231.229	-600.95
240	48	-413.059	-225.308	-638.367
241	48.2	-467.308	-227.784	-695.091
242	48.4	-432.463	-222.104	-654.566
243	48.6	-422.102	-216.97	-639.073
244	48.8	-421.871	-195.627	-617.498
245	49	-455.977	-214.436	-670.413
246	49.2	-395.221	-216.989	-612.21
247	49.4	-411.031	-207.546	-618.577
248	49.6	-414.71	-232.053	-646.763
249	49.8	-386.991	-213.976	-600.967
250	50	-421.543	-216.529	-638.072
251	50.2	-373.754	-206.705	-580.459
252	50.4	-438.762	-201.771	-640.532
253	50.6	-395.598	-222.908	-618.506
254	50.8	-414.95	-213.838	-628.789
255	51	-406.627	-215.596	-622.223
256	51.2	-434.855	-212.667	-647.521
257	51.4	-452.277	-226.689	-678.966
258	51.6	-457.874	-212.937	-670.811
259	51.8	-412.913	-214.57	-627.483
260	52	-379.14	-211.978	-591.118
261	52.2	-370.787	-214.336	-585.123
262	52.4	-351.593	-192.767	-544.36
263	52.6	-341.01	-222.6	-563.609
264	52.8	-434.758	-219.788	-654.545
265	53	-405.334	-211.558	-616.892
266	53.2	-410.753	-209.012	-619.765
267	53.4	-491.929	-196.872	-688.801
268	53.6	-423.947	-205.973	-629.92
269	53.8	-439.277	-201.788	-641.065
270	54	-424.836	-208.835	-633.671
