Frame	Time	Elec	VdW	Nonbond
400	140	-209.706	-94.2237	-303.929
401	140.2	-225.501	-92.3915	-317.892
402	140.4	-258.625	-92.6753	-351.3
403	140.6	-277.825	-104.064	-381.889
404	140.8	-269.824	-91.2311	-361.055
405	141	-226.892	-89.9811	-316.873
406	141.2	-222.195	-99.9246	-322.119
407	141.4	-203.633	-94.6411	-298.274
408	141.6	-196.589	-87.7169	-284.306
409	141.8	-208.109	-79.7698	-287.879
410	142	-213.123	-85.8897	-299.013
411	142.2	-187.216	-83.8194	-271.036
412	142.4	-164.029	-89.1954	-253.225
413	142.6	-164.199	-73.7265	-237.926
414	142.8	-168.387	-80.1635	-248.551
415	143	-167.203	-92.2251	-259.428
416	143.2	-163.422	-85.966	-249.388
417	143.4	-153.297	-100.39	-253.686
418	143.6	-202.94	-91.4346	-294.374
419	143.8	-149.021	-91.9619	-240.983
420	144	-223.24	-90.2512	-313.491
421	144.2	-190.905	-99.771	-290.676
422	144.4	-146.251	-89.7742	-236.025
423	144.6	-185.128	-88.0477	-273.176
424	144.8	-172.554	-91.1204	-263.674
425	145	-219.453	-92.2304	-311.684
426	145.2	-164.343	-92.2926	-256.636
427	145.4	-209.708	-95.0327	-304.741
428	145.6	-194.315	-91.9734	-286.289
429	145.8	-217.083	-78.8235	-295.907
430	146	-167.184	-88.7333	-255.917
431	146.2	-196.59	-91.4247	-288.015
432	146.4	-220.811	-84.6769	-305.488
433	146.6	-232.878	-82.1689	-315.047
434	146.8	-225.831	-84.6024	-310.433
435	147	-197.378	-80.3626	-277.741
436	147.2	-172.104	-88.5866	-260.691
437	147.4	-163.618	-76.1664	-239.784
438	147.6	-196.054	-70.3741	-266.428
439	147.8	-140.115	-86.2122	-226.328
440	148	-208.528	-77.1774	-285.705
441	148.2	-184.93	-68.9224	-253.852
442	148.4	-159.198	-83.0418	-242.239
443	148.6	-162.652	-85.9531	-248.605
444	148.8	-131.137	-83.9464	-215.084
445	149	-151	-80.2665	-231.266
446	149.2	-139.393	-82.9311	-222.324
